"Municipality_code","Order","Municipality_description","Province_code","Province_initials","nschools","Students_grade_1","Classes_grade_1","Students_per_class_1","Students_grade_2","Classes_grade_2","Students_per_class_2","Students_grade_3","Classes_grade_3","Students_per_class_3","Students_grade_4","Classes_grade_4","Students_per_class_4","Students_grade_5","Classes_grade_5","Students_per_class_5","Students_grade_6","Classes_grade_6","Students_per_class_6","Students_grade_7","Classes_grade_7","Students_per_class_7","Students_grade_8","Classes_grade_8","Students_per_class_8","Students_grade_9","Classes_grade_9","Students_per_class_9","Students_grade_10","Classes_grade_10","Students_per_class_10","Students_grade_11","Classes_grade_11","Students_per_class_11","Students_grade_12","Classes_grade_12","Students_per_class_12","Students_grade_13","Classes_grade_13","Students_per_class_13","Tot_Students","Tot_Classes","Students_per_class_Tot","Availability","Inner_area"
"049017","High","Rosignano Marittimo",49,"LI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,10,23.5,204,11,18.5454545454545,176,11,16,236,12,19.6666666666667,160,11,14.5454545454545,1011,55,18.3818181818182,1,0
"049017","Middle","Rosignano Marittimo",49,"LI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,9,23.1111111111111,199,9,22.1111111111111,212,9,23.5555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,27,22.9259259259259,1,0
"049017","Primary","Rosignano Marittimo",49,"LI",6,228,12,19,252,12,21,242,12,20.1666666666667,256,13,19.6923076923077,255,12,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233,61,20.2131147540984,0.75,0
"049018","Middle","San Vincenzo",49,"LI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,20.3333333333333,56,3,18.6666666666667,52,3,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,9,18.7777777777778,1,0
"049018","Primary","San Vincenzo",49,"LI",1,69,4,17.25,55,3,18.3333333333333,56,3,18.6666666666667,58,3,19.3333333333333,52,3,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,16,18.125,1,0
"049020","Middle","Suvereto",49,"LI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,25,26,2,13,32,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,5,16.6,1,1
"049020","Primary","Suvereto",49,"LI",1,19,1,19,23,1,23,22,1,22,34,2,17,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,6,20.1666666666667,1,1
"049021","Middle","Rio",49,"LI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,25,19,1,19,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,22.3333333333333,1,1
"049021","Primary","Rio",49,"LI",1,17,1,17,23,1,23,13,1,13,27,1,27,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,5,20.6,1,1
"050001","Middle","Bientina",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,20,110,5,22,94,4,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,13,21.8461538461538,1,0
"050001","Primary","Bientina",50,"PI",2,96,4,24,89,4,22.25,93,4,23.25,85,4,21.25,73,4,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,20,21.8,1,0
"050002","Middle","Buti",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2,24.5,47,2,23.5,33,2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,6,21.5,1,0
"050002","Primary","Buti",50,"PI",2,44,2,22,52,3,17.3333333333333,41,2,20.5,47,3,15.6666666666667,39,2,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,12,18.5833333333333,1,0
"050003","Middle","Calci",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,3,21.6666666666667,64,3,21.3333333333333,54,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,9,20.3333333333333,1,0
"050003","Primary","Calci",50,"PI",1,48,2,24,47,2,23.5,48,2,24,43,2,21.5,56,3,18.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,11,22,1,0
"050004","Middle","Calcinaia",50,"PI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,5,24.6,138,6,23,125,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,16,24.125,1,0
"050004","Primary","Calcinaia",50,"PI",2,139,6,23.1666666666667,133,6,22.1666666666667,122,5,24.4,125,6,20.8333333333333,124,5,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,28,22.9642857142857,1,0
"050005","Middle","Capannoli",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,3,24.3333333333333,50,3,16.6666666666667,61,3,20.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,9,20.4444444444444,1,0
"050005","Primary","Capannoli",50,"PI",2,57,4,14.25,55,3,18.3333333333333,54,3,18,67,3,22.3333333333333,64,3,21.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,16,18.5625,1,0
"050008","High","Cascina",50,"PI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,11,22,223,10,22.3,215,10,21.5,195,9,21.6666666666667,211,10,21.1,1086,50,21.72,0.75,0
"050008","Middle","Cascina",50,"PI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,18,21.3333333333333,389,16,24.3125,390,18,21.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,52,22.3653846153846,1,0
"050008","Primary","Cascina",50,"PI",11,403,19,21.2105263157895,370,18,20.5555555555556,407,19,21.4210526315789,418,19,22,395,18,21.9444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,93,21.4301075268817,1,0
"050009","Middle","Castelfranco Di Sotto",50,"PI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,6,23.6666666666667,135,6,22.5,141,6,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,18,23.2222222222222,1,0
"050009","Primary","Castelfranco Di Sotto",50,"PI",2,103,6,17.1666666666667,125,6,20.8333333333333,124,6,20.6666666666667,139,6,23.1666666666667,129,6,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,30,20.6666666666667,1,0
"050010","Middle","Castellina Marittima",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,20,13,1,13,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3,18.3333333333333,1,1
"050010","Primary","Castellina Marittima",50,"PI",1,12,1,12,5,1,5,13,1,13,11,1,11,19,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,12,1,1
"050011","Middle","Castelnuovo Di Val Di Cecina",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,11,19,1,19,15,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,15,1,1
"050011","Primary","Castelnuovo Di Val Di Cecina",50,"PI",1,11,1,11,19,1,19,13,1,13,17,1,17,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5,16.4,1,1
"050012","Middle","Chianni",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,9,1,1
"050014","Middle","Fauglia",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,18.6666666666667,33,2,16.5,35,2,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,7,17.7142857142857,1,0
"050014","Primary","Fauglia",50,"PI",1,28,2,14,21,1,21,17,1,17,16,1,16,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,6,17.5,1,0
"050015","Primary","Guardistallo",50,"PI",1,27,2,13.5,28,2,14,24,1,24,40,2,20,35,2,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,9,17.1111111111111,1,0
"050016","Middle","Lajatico",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,16,10,1,10,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,13,1,1
"050016","Primary","Lajatico",50,"PI",1,0,0,0,10,1,10,12,1,12,0,0,0,13,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,11.6666666666667,1,1
"050019","Middle","Montecatini Val Di Cecina",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,16,18,1,18,20,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3,18,1,1
"050019","Primary","Montecatini Val Di Cecina",50,"PI",1,11,1,11,14,1,14,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3,12,1,1
"050020","Middle","Montescudaio",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,14,40,2,20,21,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,5,17.8,1,0
"050021","Middle","Monteverdi Marittimo",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,2,1,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,4,1,1
"050021","Primary","Monteverdi Marittimo",50,"PI",1,7,1,7,2,1,2,3,1,3,5,1,5,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,4.8,1,1
"050022","Middle","Montopoli In Val D'arno",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5,22,103,5,20.6,117,5,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,15,22,1,0
"050022","Primary","Montopoli In Val D'arno",50,"PI",5,89,5,17.8,117,6,19.5,92,5,18.4,109,5,21.8,128,6,21.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,27,19.8148148148148,1,0
"050024","Middle","Palaia",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,19.5,40,2,20,38,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,6,19.5,1,1
"050024","Primary","Palaia",50,"PI",2,36,2,18,37,2,18.5,37,2,18.5,41,2,20.5,42,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,10,19.3,1,1
"050025","Middle","Peccioli",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,20.6666666666667,49,2,24.5,50,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,7,23,1,0
"050025","Primary","Peccioli",50,"PI",1,32,1,32,36,2,18,49,2,24.5,41,2,20.5,46,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,9,22.6666666666667,1,0
"050026","High","Pisa",50,"PI",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856,83,22.3614457831325,1609,73,22.041095890411,1626,75,21.68,1522,75,20.2933333333333,1500,74,20.2702702702703,8113,380,21.35,0.764705882352941,0
"050026","Middle","Pisa",50,"PI",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,40,21.225,815,38,21.4473684210526,797,38,20.9736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2461,116,21.2155172413793,0.8,0
"050026","Primary","Pisa",50,"PI",24,715,34,21.0294117647059,699,32,21.84375,756,36,21,726,35,20.7428571428571,753,35,21.5142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3649,172,21.2151162790698,0.888888888888889,0
"050027","High","Pomarance",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,15,23,1,23,24,1,24,21,1,21,19,1,19,102,5,20.4,1,1
"050027","Middle","Pomarance",50,"PI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,16.3333333333333,39,2,19.5,37,2,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,7,17.8571428571429,1,1
"050027","Primary","Pomarance",50,"PI",3,38,3,12.6666666666667,39,3,13,29,3,9.66666666666667,46,4,11.5,40,3,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,16,12,1,1
"050028","Middle","Ponsacco",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,6,24.3333333333333,148,6,24.6666666666667,144,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,18,24.3333333333333,1,0
"050028","Primary","Ponsacco",50,"PI",4,134,6,22.3333333333333,153,6,25.5,163,7,23.2857142857143,165,7,23.5714285714286,171,7,24.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,33,23.8181818181818,1,0
"050029","High","Pontedera",50,"PI",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,51,24.1372549019608,1062,45,23.6,1117,48,23.2708333333333,1026,49,20.9387755102041,947,45,21.0444444444444,5383,238,22.6176470588235,0.875,0
"050029","Middle","Pontedera",50,"PI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,13,25,322,13,24.7692307692308,280,12,23.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,38,24.3947368421053,0.75,0
"050029","Primary","Pontedera",50,"PI",8,273,12,22.75,285,14,20.3571428571429,254,11,23.0909090909091,292,14,20.8571428571429,294,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,65,21.5076923076923,1,0
"050030","Primary","Riparbella",50,"PI",1,10,1,10,11,1,11,17,1,17,19,1,19,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,5,14.8,1,0
"050031","Middle","San Giuliano Terme",50,"PI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,10,22.4,232,10,23.2,253,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,31,22.8709677419355,1,0
"050031","Primary","San Giuliano Terme",50,"PI",10,282,14,20.1428571428571,256,13,19.6923076923077,276,14,19.7142857142857,270,14,19.2857142857143,279,14,19.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363,69,19.7536231884058,1,0
"050032","High","San Miniato",50,"PI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,14,23.2857142857143,232,12,19.3333333333333,282,14,20.1428571428571,297,15,19.8,307,15,20.4666666666667,1444,70,20.6285714285714,1,0
"050032","Middle","San Miniato",50,"PI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,11,24.1818181818182,261,11,23.7272727272727,275,12,22.9166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,34,23.5882352941176,1,0
"050032","Primary","San Miniato",50,"PI",9,231,11,21,253,11,23,282,12,23.5,246,12,20.5,265,12,22.0833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277,58,22.0172413793103,1,0
"050033","Middle","Santa Croce Sull'arno",50,"PI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,6,22.5,145,7,20.7142857142857,143,7,20.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,20,21.15,1,0
"050033","Primary","Santa Croce Sull'arno",50,"PI",4,151,6,25.1666666666667,112,6,18.6666666666667,153,7,21.8571428571429,142,7,20.2857142857143,131,6,21.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689,32,21.53125,1,0
"050034","Middle","Santa Luce",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,15,17,1,17,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3,16,1,1
"050034","Primary","Santa Luce",50,"PI",1,19,1,19,20,1,20,17,1,17,14,1,14,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,5,18.6,1,1
"050035","Middle","Santa Maria A Monte",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,5,22.2,108,5,21.6,108,5,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,15,21.8,1,0
"050035","Primary","Santa Maria A Monte",50,"PI",5,107,5,21.4,126,6,21,137,6,22.8333333333333,129,7,18.4285714285714,125,7,17.8571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,31,20.1290322580645,1,0
"050036","Middle","Terricciola",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,17,45,2,22.5,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6,18.8333333333333,1,1
"050036","Primary","Terricciola",50,"PI",2,48,3,16,38,2,19,33,2,16.5,45,2,22.5,49,3,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,12,17.75,1,1
"050037","Middle","Vecchiano",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,5,19.6,118,5,23.6,85,4,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,14,21.5,1,0
"050037","Primary","Vecchiano",50,"PI",3,64,4,16,69,4,17.25,79,4,19.75,75,4,18.75,79,4,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,20,18.3,1,0
"050038","Middle","Vicopisano",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,20,72,3,24,73,3,24.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,9,22.7777777777778,1,0
"050038","Primary","Vicopisano",50,"PI",2,76,4,19,80,4,20,89,4,22.25,85,4,21.25,70,4,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,20,20,1,0
"050039","High","Volterra",50,"PI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,12,18.5833333333333,233,13,17.9230769230769,188,13,14.4615384615385,148,11,13.4545454545455,128,10,12.8,920,59,15.5932203389831,1,1
"050039","Middle","Volterra",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3,22.6666666666667,71,3,23.6666666666667,81,4,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10,22,0.5,1
"050039","Primary","Volterra",50,"PI",3,57,3,19,71,4,17.75,60,3,20,61,3,20.3333333333333,77,4,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,17,19.1764705882353,0.6,1
"050040","Middle","Casciana Terme Lari",50,"PI",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,6,21.6666666666667,108,5,21.6,112,5,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,16,21.875,1,0
"050040","Primary","Casciana Terme Lari",50,"PI",3,98,5,19.6,106,6,17.6666666666667,122,6,20.3333333333333,97,6,16.1666666666667,112,5,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,28,19.1071428571429,1,0
"050041","Middle","Crespina Lorenzana",50,"PI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,23.5,54,3,18,33,2,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,7,19.1428571428571,1,0
"050041","Primary","Crespina Lorenzana",50,"PI",2,65,3,21.6666666666667,55,3,18.3333333333333,72,4,18,65,4,16.25,60,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,17,18.6470588235294,1,0
"051001","High","Anghiari",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,0,0,0,0,0,0,0,0,0,9,1,9,1,1
"051001","Middle","Anghiari",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,20.5,37,2,18.5,43,2,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,6,20.1666666666667,1,1
"051001","Primary","Anghiari",51,"AR",1,35,2,17.5,46,2,23,42,2,21,38,2,19,30,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,10,19.1,0.5,1
"051002","High","Arezzo",51,"AR",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,76,22.9736842105263,1611,76,21.1973684210526,1581,75,21.08,1451,72,20.1527777777778,1326,71,18.6760563380282,7715,370,20.8513513513514,0.846153846153846,0
"051002","Middle","Arezzo",51,"AR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,41,23.4146341463415,887,38,23.3421052631579,875,39,22.4358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,118,23.0677966101695,0.777777777777778,0
"051002","Primary","Arezzo",51,"AR",26,731,38,19.2368421052632,797,40,19.925,788,40,19.7,791,40,19.775,774,41,18.8780487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3881,199,19.5025125628141,0.896551724137931,0
"051003","Middle","Badia Tedalda",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,9,2,1,2,7,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,6,1,1
"051003","Primary","Badia Tedalda",51,"AR",2,8,1,8,3,1,3,8,2,4,4,1,4,14,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,5.28571428571429,1,1
"051004","High","Bibbiena",51,"AR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,6,21.6666666666667,93,4,23.25,70,4,17.5,63,4,15.75,68,4,17,424,22,19.2727272727273,0.666666666666667,1
"051004","Middle","Bibbiena",51,"AR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,6,19.5,120,6,20,103,5,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,17,20,1,1
"051004","Primary","Bibbiena",51,"AR",2,90,4,22.5,117,5,23.4,91,5,18.2,94,4,23.5,96,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,22,22.1818181818182,0.666666666666667,1
"051005","Middle","Bucine",51,"AR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,4,20.5,93,4,23.25,92,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,12,22.25,1,0
"051005","Primary","Bucine",51,"AR",2,59,3,19.6666666666667,65,3,21.6666666666667,64,3,21.3333333333333,62,3,20.6666666666667,57,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,15,20.4666666666667,1,0
"051006","Middle","Capolona",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,5,19.2,107,5,21.4,103,5,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,15,20.4,1,0
"051006","Primary","Capolona",51,"AR",2,48,3,16,53,3,17.6666666666667,50,3,16.6666666666667,51,3,17,52,3,17.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,15,16.9333333333333,1,0
"051007","High","Caprese Michelangelo",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,22,38,2,19,41,3,13.6666666666667,43,3,14.3333333333333,43,4,10.75,209,14,14.9285714285714,0.5,1
"051007","Middle","Caprese Michelangelo",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,10,1,10,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,9,1,1
"051007","Primary","Caprese Michelangelo",51,"AR",1,11,1,11,9,1,9,7,1,7,10,1,10,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,9,1,1
"051008","Middle","Castel Focognano",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,16.3333333333333,44,2,22,36,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,7,18.4285714285714,1,1
"051008","Primary","Castel Focognano",51,"AR",2,29,2,14.5,27,2,13.5,14,1,14,28,2,14,32,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,9,14.4444444444444,1,1
"051010","Middle","Castel San Niccolo'",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,15,26,2,13,17,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,14.5,1,1
"051010","Primary","Castel San Niccolo'",51,"AR",1,15,1,15,16,1,16,15,1,15,18,1,18,16,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,16,1,1
"051011","Middle","Castiglion Fibocchi",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,23,17,1,17,24,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,4,16,1,0
"051011","Primary","Castiglion Fibocchi",51,"AR",1,12,1,12,22,1,22,17,1,17,20,1,20,23,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,5,18.8,1,0
"051012","High","Castiglion Fiorentino",51,"AR",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,8,22.375,140,6,23.3333333333333,122,6,20.3333333333333,135,6,22.5,131,7,18.7142857142857,707,33,21.4242424242424,1,0
"051012","Middle","Castiglion Fiorentino",51,"AR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,6,19,125,6,20.8333333333333,120,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,17,21.1176470588235,1,0
